UserID,Password,Device,Location,age,sex,bmi,children,smoker,charges,UserType
2365,patient2365,Mobile,northwest,35,male,30.5,0,no,3365,Patient
2366,patient2366,Tablet,northeast,36,female,31.0,1,no,3366,Patient
2367,patient2367,Laptop,southwest,37,male,31.5,2,yes,3367,Patient
2368,patient2368,Mobile,southeast,38,female,32.0,3,no,3368,Patient
2369,patient2369,Tablet,northwest,39,male,32.5,4,no,3369,Patient
2370,patient2370,Laptop,northeast,40,female,18.0,0,yes,3370,Patient
2371,patient2371,Mobile,southwest,41,male,18.5,1,no,3371,Patient
2372,patient2372,Tablet,southeast,42,female,19.0,2,no,3372,Patient
2373,patient2373,Laptop,northwest,43,male,19.5,3,yes,3373,Patient
2374,patient2374,Mobile,northeast,44,female,20.0,4,no,3374,Patient
2375,patient2375,Tablet,southwest,45,male,20.5,0,no,3375,Patient
2376,patient2376,Laptop,southeast,46,female,21.0,1,yes,3376,Patient
2377,patient2377,Mobile,northwest,47,male,21.5,2,no,3377,Patient
2378,patient2378,Tablet,northeast,48,female,22.0,3,no,3378,Patient
2379,patient2379,Laptop,southwest,49,male,22.5,4,yes,3379,Patient
2380,patient2380,Mobile,southeast,50,female,23.0,0,no,3380,Patient
2381,patient2381,Tablet,northwest,51,male,23.5,1,no,3381,Patient
2382,patient2382,Laptop,northeast,52,female,24.0,2,yes,3382,Patient
2383,patient2383,Mobile,southwest,53,male,24.5,3,no,3383,Patient
2384,patient2384,Tablet,southeast,54,female,25.0,4,no,3384,Patient
2385,patient2385,Laptop,northwest,55,male,25.5,0,yes,3385,Patient
2386,patient2386,Mobile,northeast,56,female,26.0,1,no,3386,Patient
2387,patient2387,Tablet,southwest,57,male,26.5,2,no,3387,Patient
2388,patient2388,Laptop,southeast,58,female,27.0,3,yes,3388,Patient
2389,patient2389,Mobile,northwest,59,male,27.5,4,no,3389,Patient
2390,patient2390,Tablet,northeast,60,female,28.0,0,no,3390,Patient
2391,patient2391,Laptop,southwest,61,male,28.5,1,yes,3391,Patient
2392,patient2392,Mobile,southeast,62,female,29.0,2,no,3392,Patient
2393,patient2393,Tablet,northwest,63,male,29.5,3,no,3393,Patient
2394,patient2394,Laptop,northeast,64,female,30.0,4,yes,3394,Patient
2395,patient2395,Mobile,southwest,65,male,30.5,0,no,3395,Patient
2396,patient2396,Tablet,southeast,66,female,31.0,1,no,3396,Patient
2397,patient2397,Laptop,northwest,67,male,31.5,2,yes,3397,Patient
2398,patient2398,Mobile,northeast,68,female,32.0,3,no,3398,Patient
2399,patient2399,Tablet,southwest,69,male,32.5,4,no,3399,Patient
2400,patient2400,Laptop,southeast,70,female,18.0,0,yes,3400,Patient
2401,patient2401,Mobile,northwest,71,male,18.5,1,no,3401,Patient
2402,patient2402,Tablet,northeast,72,female,19.0,2,no,3402,Patient
2403,patient2403,Laptop,southwest,73,male,19.5,3,yes,3403,Patient
2404,patient2404,Mobile,southeast,74,female,20.0,4,no,3404,Patient
2405,patient2405,Tablet,northwest,75,male,20.5,0,no,3405,Patient
2406,patient2406,Laptop,northeast,76,female,21.0,1,yes,3406,Patient
2407,patient2407,Mobile,southwest,77,male,21.5,2,no,3407,Patient
2408,patient2408,Tablet,southeast,78,female,22.0,3,no,3408,Patient
2409,patient2409,Laptop,northwest,79,male,22.5,4,yes,3409,Patient
2410,patient2410,Mobile,northeast,80,female,23.0,0,no,3410,Patient
2411,patient2411,Tablet,southwest,81,male,23.5,1,no,3411,Patient
2412,patient2412,Laptop,southeast,82,female,24.0,2,yes,3412,Patient
2413,patient2413,Mobile,northwest,83,male,24.5,3,no,3413,Patient
2414,patient2414,Tablet,northeast,84,female,25.0,4,no,3414,Patient
2415,patient2415,Laptop,southwest,85,male,25.5,0,yes,3415,Patient
2416,patient2416,Mobile,southeast,86,female,26.0,1,no,3416,Patient
2417,patient2417,Tablet,northwest,87,male,26.5,2,no,3417,Patient
2418,patient2418,Laptop,northeast,88,female,27.0,3,yes,3418,Patient
2419,patient2419,Mobile,southwest,89,male,27.5,4,no,3419,Patient
2420,patient2420,Tablet,southeast,90,female,28.0,0,no,3420,Patient
2421,patient2421,Laptop,northwest,91,male,28.5,1,yes,3421,Patient
2422,patient2422,Mobile,northeast,92,female,29.0,2,no,3422,Patient
2423,patient2423,Tablet,southwest,93,male,29.5,3,no,3423,Patient
2424,patient2424,Laptop,southeast,94,female,30.0,4,yes,3424,Patient
2425,patient2425,Mobile,northwest,95,male,30.5,0,no,3425,Patient
2426,patient2426,Tablet,northeast,96,female,31.0,1,no,3426,Patient
2427,patient2427,Laptop,southwest,97,male,31.5,2,yes,3427,Patient
2428,patient2428,Mobile,southeast,98,female,32.0,3,no,3428,Patient
2429,patient2429,Tablet,northwest,99,male,32.5,4,no,3429,Patient
2430,patient2430,Laptop,northeast,10,female,18.0,0,yes,3430,Patient
2431,patient2431,Mobile,southwest,11,male,18.5,1,no,3431,Patient
2432,patient2432,Tablet,southeast,12,female,19.0,2,no,3432,Patient
2433,patient2433,Laptop,northwest,13,male,19.5,3,yes,3433,Patient
2434,patient2434,Mobile,northeast,14,female,20.0,4,no,3434,Patient
2435,patient2435,Tablet,southwest,15,male,20.5,0,no,3435,Patient
2436,patient2436,Laptop,southeast,16,female,21.0,1,yes,3436,Patient
2437,patient2437,Mobile,northwest,17,male,21.5,2,no,3437,Patient
2438,patient2438,Tablet,northeast,18,female,22.0,3,no,3438,Patient
2439,patient2439,Laptop,southwest,19,male,22.5,4,yes,3439,Patient
2440,patient2440,Mobile,southeast,20,female,23.0,0,no,3440,Patient
2441,patient2441,Tablet,northwest,21,male,23.5,1,no,3441,Patient
2442,patient2442,Laptop,northeast,22,female,24.0,2,yes,3442,Patient
2443,patient2443,Mobile,southwest,23,male,24.5,3,no,3443,Patient
2444,patient2444,Tablet,southeast,24,female,25.0,4,no,3444,Patient
2445,patient2445,Laptop,northwest,25,male,25.5,0,yes,3445,Patient
2446,patient2446,Mobile,northeast,26,female,26.0,1,no,3446,Patient
2447,patient2447,Tablet,southwest,27,male,26.5,2,no,3447,Patient
2448,patient2448,Laptop,southeast,28,female,27.0,3,yes,3448,Patient
2449,patient2449,Mobile,northwest,29,male,27.5,4,no,3449,Patient
2450,patient2450,Tablet,northeast,30,female,28.0,0,no,3450,Patient
2451,patient2451,Laptop,southwest,31,male,28.5,1,yes,3451,Patient
2452,patient2452,Mobile,southeast,32,female,29.0,2,no,3452,Patient
2453,patient2453,Tablet,northwest,33,male,29.5,3,no,3453,Patient
2454,patient2454,Laptop,northeast,34,female,30.0,4,yes,3454,Patient
2455,patient2455,Mobile,southwest,35,male,30.5,0,no,3455,Patient
2456,patient2456,Tablet,southeast,36,female,31.0,1,no,3456,Patient
2457,patient2457,Laptop,northwest,37,male,31.5,2,yes,3457,Patient
2458,patient2458,Mobile,northeast,38,female,32.0,3,no,3458,Patient
2459,patient2459,Tablet,southwest,39,male,32.5,4,no,3459,Patient
2460,patient2460,Laptop,southeast,40,female,18.0,0,yes,3460,Patient
2461,patient2461,Mobile,northwest,41,male,18.5,1,no,3461,Patient
2462,patient2462,Tablet,northeast,42,female,19.0,2,no,3462,Patient
2463,patient2463,Laptop,southwest,43,male,19.5,3,yes,3463,Patient
2464,patient2464,Mobile,southeast,44,female,20.0,4,no,3464,Patient
2465,patient2465,Tablet,northwest,45,male,20.5,0,no,3465,Patient
2466,patient2466,Laptop,northeast,46,female,21.0,1,yes,3466,Patient
2467,patient2467,Mobile,southwest,47,male,21.5,2,no,3467,Patient
2468,patient2468,Tablet,southeast,48,female,22.0,3,no,3468,Patient
2469,patient2469,Laptop,northwest,49,male,22.5,4,yes,3469,Patient
2470,patient2470,Mobile,northeast,50,female,23.0,0,no,3470,Patient
2471,patient2471,Tablet,southwest,51,male,23.5,1,no,3471,Patient
2472,patient2472,Laptop,southeast,52,female,24.0,2,yes,3472,Patient
2473,patient2473,Mobile,northwest,53,male,24.5,3,no,3473,Patient
2474,patient2474,Tablet,northeast,54,female,25.0,4,no,3474,Patient
2475,patient2475,Laptop,southwest,55,male,25.5,0,yes,3475,Patient
2476,patient2476,Mobile,southeast,56,female,26.0,1,no,3476,Patient
2477,patient2477,Tablet,northwest,57,male,26.5,2,no,3477,Patient
2478,patient2478,Laptop,northeast,58,female,27.0,3,yes,3478,Patient
2479,patient2479,Mobile,southwest,59,male,27.5,4,no,3479,Patient
2480,patient2480,Tablet,southeast,60,female,28.0,0,no,3480,Patient
2481,patient2481,Laptop,northwest,61,male,28.5,1,yes,3481,Patient
2482,patient2482,Mobile,northeast,62,female,29.0,2,no,3482,Patient
2483,patient2483,Tablet,southwest,63,male,29.5,3,no,3483,Patient
2484,patient2484,Laptop,southeast,64,female,30.0,4,yes,3484,Patient
2485,patient2485,Mobile,northwest,65,male,30.5,0,no,3485,Patient
2486,patient2486,Tablet,northeast,66,female,31.0,1,no,3486,Patient
2487,patient2487,Laptop,southwest,67,male,31.5,2,yes,3487,Patient
2488,patient2488,Mobile,southeast,68,female,32.0,3,no,3488,Patient
2489,patient2489,Tablet,northwest,69,male,32.5,4,no,3489,Patient
2490,patient2490,Laptop,northeast,70,female,18.0,0,yes,3490,Patient
2491,patient2491,Mobile,southwest,71,male,18.5,1,no,3491,Patient
2492,patient2492,Tablet,southeast,72,female,19.0,2,no,3492,Patient
2493,patient2493,Laptop,northwest,73,male,19.5,3,yes,3493,Patient
2494,patient2494,Mobile,northeast,74,female,20.0,4,no,3494,Patient
2495,patient2495,Tablet,southwest,75,male,20.5,0,no,3495,Patient
2496,patient2496,Laptop,southeast,76,female,21.0,1,yes,3496,Patient
2497,patient2497,Mobile,northwest,77,male,21.5,2,no,3497,Patient
2498,patient2498,Tablet,northeast,78,female,22.0,3,no,3498,Patient
2499,patient2499,Laptop,southwest,79,male,22.5,4,yes,3499,Patient
2500,patient2500,Mobile,southeast,80,female,23.0,0,no,3500,Patient
2501,patient2501,Tablet,northwest,81,male,23.5,1,no,3501,Patient
2502,patient2502,Laptop,northeast,82,female,24.0,2,yes,3502,Patient
2503,patient2503,Mobile,southwest,83,male,24.5,3,no,3503,Patient
2504,patient2504,Tablet,southeast,84,female,25.0,4,no,3504,Patient
2505,patient2505,Laptop,northwest,85,male,25.5,0,yes,3505,Patient
2506,patient2506,Mobile,northeast,86,female,26.0,1,no,3506,Patient
2507,patient2507,Tablet,southwest,87,male,26.5,2,no,3507,Patient
2508,patient2508,Laptop,southeast,88,female,27.0,3,yes,3508,Patient
2509,patient2509,Mobile,northwest,89,male,27.5,4,no,3509,Patient
2510,patient2510,Tablet,northeast,90,female,28.0,0,no,3510,Patient
2511,patient2511,Laptop,southwest,91,male,28.5,1,yes,3511,Patient
2512,patient2512,Mobile,southeast,92,female,29.0,2,no,3512,Patient
2513,patient2513,Tablet,northwest,93,male,29.5,3,no,3513,Patient
2514,patient2514,Laptop,northeast,94,female,30.0,4,yes,3514,Patient
2515,patient2515,Mobile,southwest,95,male,30.5,0,no,3515,Patient
2516,patient2516,Tablet,southeast,96,female,31.0,1,no,3516,Patient
2517,patient2517,Laptop,northwest,97,male,31.5,2,yes,3517,Patient
2518,patient2518,Mobile,northeast,98,female,32.0,3,no,3518,Patient
2519,patient2519,Tablet,southwest,99,male,32.5,4,no,3519,Patient
2520,patient2520,Laptop,southeast,10,female,18.0,0,yes,3520,Patient
2521,patient2521,Mobile,northwest,11,male,18.5,1,no,3521,Patient
2522,patient2522,Tablet,northeast,12,female,19.0,2,no,3522,Patient
2523,patient2523,Laptop,southwest,13,male,19.5,3,yes,3523,Patient
2524,patient2524,Mobile,southeast,14,female,20.0,4,no,3524,Patient
2525,patient2525,Tablet,northwest,15,male,20.5,0,no,3525,Patient
2526,patient2526,Laptop,northeast,16,female,21.0,1,yes,3526,Patient
2527,patient2527,Mobile,southwest,17,male,21.5,2,no,3527,Patient
2528,patient2528,Tablet,southeast,18,female,22.0,3,no,3528,Patient
2529,patient2529,Laptop,northwest,19,male,22.5,4,yes,3529,Patient
2530,patient2530,Mobile,northeast,20,female,23.0,0,no,3530,Patient
2531,patient2531,Tablet,southwest,21,male,23.5,1,no,3531,Patient
2532,patient2532,Laptop,southeast,22,female,24.0,2,yes,3532,Patient
2533,patient2533,Mobile,northwest,23,male,24.5,3,no,3533,Patient
2534,patient2534,Tablet,northeast,24,female,25.0,4,no,3534,Patient
2535,patient2535,Laptop,southwest,25,male,25.5,0,yes,3535,Patient
2536,patient2536,Mobile,southeast,26,female,26.0,1,no,3536,Patient
2537,patient2537,Tablet,northwest,27,male,26.5,2,no,3537,Patient
2538,patient2538,Laptop,northeast,28,female,27.0,3,yes,3538,Patient
2539,patient2539,Mobile,southwest,29,male,27.5,4,no,3539,Patient
2540,patient2540,Tablet,southeast,30,female,28.0,0,no,3540,Patient
2541,patient2541,Laptop,northwest,31,male,28.5,1,yes,3541,Patient
2542,patient2542,Mobile,northeast,32,female,29.0,2,no,3542,Patient
2543,patient2543,Tablet,southwest,33,male,29.5,3,no,3543,Patient
2544,patient2544,Laptop,southeast,34,female,30.0,4,yes,3544,Patient
2545,patient2545,Mobile,northwest,35,male,30.5,0,no,3545,Patient
2546,patient2546,Tablet,northeast,36,female,31.0,1,no,3546,Patient
2547,patient2547,Laptop,southwest,37,male,31.5,2,yes,3547,Patient
2548,patient2548,Mobile,southeast,38,female,32.0,3,no,3548,Patient
2549,patient2549,Tablet,northwest,39,male,32.5,4,no,3549,Patient
2550,patient2550,Laptop,northeast,40,female,18.0,0,yes,3550,Patient
2551,patient2551,Mobile,southwest,41,male,18.5,1,no,3551,Patient
2552,patient2552,Tablet,southeast,42,female,19.0,2,no,3552,Patient
2553,patient2553,Laptop,northwest,43,male,19.5,3,yes,3553,Patient
2554,patient2554,Mobile,northeast,44,female,20.0,4,no,3554,Patient
2555,patient2555,Tablet,southwest,45,male,20.5,0,no,3555,Patient
2556,patient2556,Laptop,southeast,46,female,21.0,1,yes,3556,Patient
2557,patient2557,Mobile,northwest,47,male,21.5,2,no,3557,Patient
2558,patient2558,Tablet,northeast,48,female,22.0,3,no,3558,Patient
2559,patient2559,Laptop,southwest,49,male,22.5,4,yes,3559,Patient
2560,patient2560,Mobile,southeast,50,female,23.0,0,no,3560,Patient
2561,patient2561,Tablet,northwest,51,male,23.5,1,no,3561,Patient
2562,patient2562,Laptop,northeast,52,female,24.0,2,yes,3562,Patient
2563,patient2563,Mobile,southwest,53,male,24.5,3,no,3563,Patient
2564,patient2564,Tablet,southeast,54,female,25.0,4,no,3564,Patient
2565,patient2565,Laptop,northwest,55,male,25.5,0,yes,3565,Patient
2566,patient2566,Mobile,northeast,56,female,26.0,1,no,3566,Patient
2567,patient2567,Tablet,southwest,57,male,26.5,2,no,3567,Patient
2568,patient2568,Laptop,southeast,58,female,27.0,3,yes,3568,Patient
2569,patient2569,Mobile,northwest,59,male,27.5,4,no,3569,Patient
2570,patient2570,Tablet,northeast,60,female,28.0,0,no,3570,Patient
2571,patient2571,Laptop,southwest,61,male,28.5,1,yes,3571,Patient
2572,patient2572,Mobile,southeast,62,female,29.0,2,no,3572,Patient
2573,patient2573,Tablet,northwest,63,male,29.5,3,no,3573,Patient
2574,patient2574,Laptop,northeast,64,female,30.0,4,yes,3574,Patient
2575,patient2575,Mobile,southwest,65,male,30.5,0,no,3575,Patient
2576,patient2576,Tablet,southeast,66,female,31.0,1,no,3576,Patient
2577,patient2577,Laptop,northwest,67,male,31.5,2,yes,3577,Patient
2578,patient2578,Mobile,northeast,68,female,32.0,3,no,3578,Patient
2579,patient2579,Tablet,southwest,69,male,32.5,4,no,3579,Patient
2580,patient2580,Laptop,southeast,70,female,18.0,0,yes,3580,Patient
2581,patient2581,Mobile,northwest,71,male,18.5,1,no,3581,Patient
2582,patient2582,Tablet,northeast,72,female,19.0,2,no,3582,Patient
2583,patient2583,Laptop,southwest,73,male,19.5,3,yes,3583,Patient
2584,patient2584,Mobile,southeast,74,female,20.0,4,no,3584,Patient
2585,patient2585,Tablet,northwest,75,male,20.5,0,no,3585,Patient
2586,patient2586,Laptop,northeast,76,female,21.0,1,yes,3586,Patient
2587,patient2587,Mobile,southwest,77,male,21.5,2,no,3587,Patient
2588,patient2588,Tablet,southeast,78,female,22.0,3,no,3588,Patient
2589,patient2589,Laptop,northwest,79,male,22.5,4,yes,3589,Patient
2590,patient2590,Mobile,northeast,80,female,23.0,0,no,3590,Patient
2591,patient2591,Tablet,southwest,81,male,23.5,1,no,3591,Patient
2592,patient2592,Laptop,southeast,82,female,24.0,2,yes,3592,Patient
2593,patient2593,Mobile,northwest,83,male,24.5,3,no,3593,Patient
2594,patient2594,Tablet,northeast,84,female,25.0,4,no,3594,Patient
2595,patient2595,Laptop,southwest,85,male,25.5,0,yes,3595,Patient
2596,patient2596,Mobile,southeast,86,female,26.0,1,no,3596,Patient
2597,patient2597,Tablet,northwest,87,male,26.5,2,no,3597,Patient
2598,patient2598,Laptop,northeast,88,female,27.0,3,yes,3598,Patient
2599,patient2599,Mobile,southwest,89,male,27.5,4,no,3599,Patient
2600,patient2600,Tablet,southeast,90,female,28.0,0,no,3600,Patient
2601,patient2601,Laptop,northwest,91,male,28.5,1,yes,3601,Patient
2602,patient2602,Mobile,northeast,92,female,29.0,2,no,3602,Patient
2603,patient2603,Tablet,southwest,93,male,29.5,3,no,3603,Patient
2604,patient2604,Laptop,southeast,94,female,30.0,4,yes,3604,Patient
2605,patient2605,Mobile,northwest,95,male,30.5,0,no,3605,Patient
2606,patient2606,Tablet,northeast,96,female,31.0,1,no,3606,Patient
2607,patient2607,Laptop,southwest,97,male,31.5,2,yes,3607,Patient
2608,patient2608,Mobile,southeast,98,female,32.0,3,no,3608,Patient
2609,patient2609,Tablet,northwest,99,male,32.5,4,no,3609,Patient
2610,patient2610,Laptop,northeast,10,female,18.0,0,yes,3610,Patient
2611,patient2611,Mobile,southwest,11,male,18.5,1,no,3611,Patient
2612,patient2612,Tablet,southeast,12,female,19.0,2,no,3612,Patient
2613,patient2613,Laptop,northwest,13,male,19.5,3,yes,3613,Patient
2614,patient2614,Mobile,northeast,14,female,20.0,4,no,3614,Patient
2615,patient2615,Tablet,southwest,15,male,20.5,0,no,3615,Patient
2616,patient2616,Laptop,southeast,16,female,21.0,1,yes,3616,Patient
2617,patient2617,Mobile,northwest,17,male,21.5,2,no,3617,Patient
2618,patient2618,Tablet,northeast,18,female,22.0,3,no,3618,Patient
2619,patient2619,Laptop,southwest,19,male,22.5,4,yes,3619,Patient
2620,patient2620,Mobile,southeast,20,female,23.0,0,no,3620,Patient
2621,patient2621,Tablet,northwest,21,male,23.5,1,no,3621,Patient
2622,patient2622,Laptop,northeast,22,female,24.0,2,yes,3622,Patient
2623,patient2623,Mobile,southwest,23,male,24.5,3,no,3623,Patient
2624,patient2624,Tablet,southeast,24,female,25.0,4,no,3624,Patient
2625,patient2625,Laptop,northwest,25,male,25.5,0,yes,3625,Patient
2626,patient2626,Mobile,northeast,26,female,26.0,1,no,3626,Patient
2627,patient2627,Tablet,southwest,27,male,26.5,2,no,3627,Patient
2628,patient2628,Laptop,southeast,28,female,27.0,3,yes,3628,Patient
2629,patient2629,Mobile,northwest,29,male,27.5,4,no,3629,Patient
2630,patient2630,Tablet,northeast,30,female,28.0,0,no,3630,Patient
2631,patient2631,Laptop,southwest,31,male,28.5,1,yes,3631,Patient
2632,patient2632,Mobile,southeast,32,female,29.0,2,no,3632,Patient
2633,patient2633,Tablet,northwest,33,male,29.5,3,no,3633,Patient
2634,patient2634,Laptop,northeast,34,female,30.0,4,yes,3634,Patient
2635,patient2635,Mobile,southwest,35,male,30.5,0,no,3635,Patient
2636,patient2636,Tablet,southeast,36,female,31.0,1,no,3636,Patient
2637,patient2637,Laptop,northwest,37,male,31.5,2,yes,3637,Patient
2638,patient2638,Mobile,northeast,38,female,32.0,3,no,3638,Patient
2639,patient2639,Tablet,southwest,39,male,32.5,4,no,3639,Patient
2640,patient2640,Laptop,southeast,40,female,18.0,0,yes,3640,Patient
2641,patient2641,Mobile,northwest,41,male,18.5,1,no,3641,Patient
2642,patient2642,Tablet,northeast,42,female,19.0,2,no,3642,Patient
2643,patient2643,Laptop,southwest,43,male,19.5,3,yes,3643,Patient
2644,patient2644,Mobile,southeast,44,female,20.0,4,no,3644,Patient
2645,patient2645,Tablet,northwest,45,male,20.5,0,no,3645,Patient
2646,patient2646,Laptop,northeast,46,female,21.0,1,yes,3646,Patient
2647,patient2647,Mobile,southwest,47,male,21.5,2,no,3647,Patient
2648,patient2648,Tablet,southeast,48,female,22.0,3,no,3648,Patient
2649,patient2649,Laptop,northwest,49,male,22.5,4,yes,3649,Patient
2650,patient2650,Mobile,northeast,50,female,23.0,0,no,3650,Patient
2651,patient2651,Tablet,southwest,51,male,23.5,1,no,3651,Patient
2652,patient2652,Laptop,southeast,52,female,24.0,2,yes,3652,Patient
2653,patient2653,Mobile,northwest,53,male,24.5,3,no,3653,Patient
2654,patient2654,Tablet,northeast,54,female,25.0,4,no,3654,Patient
2655,patient2655,Laptop,southwest,55,male,25.5,0,yes,3655,Patient
2656,patient2656,Mobile,southeast,56,female,26.0,1,no,3656,Patient
2657,patient2657,Tablet,northwest,57,male,26.5,2,no,3657,Patient
2658,patient2658,Laptop,northeast,58,female,27.0,3,yes,3658,Patient
2659,patient2659,Mobile,southwest,59,male,27.5,4,no,3659,Patient
2660,patient2660,Tablet,southeast,60,female,28.0,0,no,3660,Patient
2661,patient2661,Laptop,northwest,61,male,28.5,1,yes,3661,Patient
2662,patient2662,Mobile,northeast,62,female,29.0,2,no,3662,Patient
2663,patient2663,Tablet,southwest,63,male,29.5,3,no,3663,Patient
2664,patient2664,Laptop,southeast,64,female,30.0,4,yes,3664,Patient
2665,patient2665,Mobile,northwest,65,male,30.5,0,no,3665,Patient
2666,patient2666,Tablet,northeast,66,female,31.0,1,no,3666,Patient
2667,patient2667,Laptop,southwest,67,male,31.5,2,yes,3667,Patient
2668,patient2668,Mobile,southeast,68,female,32.0,3,no,3668,Patient
2669,patient2669,Tablet,northwest,69,male,32.5,4,no,3669,Patient
2670,patient2670,Laptop,northeast,70,female,18.0,0,yes,3670,Patient
2671,patient2671,Mobile,southwest,71,male,18.5,1,no,3671,Patient
2672,patient2672,Tablet,southeast,72,female,19.0,2,no,3672,Patient
2673,patient2673,Laptop,northwest,73,male,19.5,3,yes,3673,Patient
2674,patient2674,Mobile,northeast,74,female,20.0,4,no,3674,Patient
2675,patient2675,Tablet,southwest,75,male,20.5,0,no,3675,Patient
2676,patient2676,Laptop,southeast,76,female,21.0,1,yes,3676,Patient
2677,patient2677,Mobile,northwest,77,male,21.5,2,no,3677,Patient
2678,patient2678,Tablet,northeast,78,female,22.0,3,no,3678,Patient
2679,patient2679,Laptop,southwest,79,male,22.5,4,yes,3679,Patient
2680,patient2680,Mobile,southeast,80,female,23.0,0,no,3680,Patient
2681,patient2681,Tablet,northwest,81,male,23.5,1,no,3681,Patient
2682,patient2682,Laptop,northeast,82,female,24.0,2,yes,3682,Patient
2683,patient2683,Mobile,southwest,83,male,24.5,3,no,3683,Patient
2684,patient2684,Tablet,southeast,84,female,25.0,4,no,3684,Patient
2685,patient2685,Laptop,northwest,85,male,25.5,0,yes,3685,Patient
2686,patient2686,Mobile,northeast,86,female,26.0,1,no,3686,Patient
2687,patient2687,Tablet,southwest,87,male,26.5,2,no,3687,Patient
2688,patient2688,Laptop,southeast,88,female,27.0,3,yes,3688,Patient
2689,patient2689,Mobile,northwest,89,male,27.5,4,no,3689,Patient
2690,patient2690,Tablet,northeast,90,female,28.0,0,no,3690,Patient
2691,patient2691,Laptop,southwest,91,male,28.5,1,yes,3691,Patient
2692,patient2692,Mobile,southeast,92,female,29.0,2,no,3692,Patient
2693,patient2693,Tablet,northwest,93,male,29.5,3,no,3693,Patient
2694,patient2694,Laptop,northeast,94,female,30.0,4,yes,3694,Patient
2695,patient2695,Mobile,southwest,95,male,30.5,0,no,3695,Patient
2696,patient2696,Tablet,southeast,96,female,31.0,1,no,3696,Patient
2697,patient2697,Laptop,northwest,97,male,31.5,2,yes,3697,Patient
2698,patient2698,Mobile,northeast,98,female,32.0,3,no,3698,Patient
2699,patient2699,Tablet,southwest,99,male,32.5,4,no,3699,Patient
2700,patient2700,Laptop,southeast,10,female,18.0,0,yes,3700,Patient
2701,patient2701,Mobile,northwest,11,male,18.5,1,no,3701,Patient
2702,patient2702,Tablet,northeast,12,female,19.0,2,no,3702,Patient
2703,patient2703,Laptop,southwest,13,male,19.5,3,yes,3703,Patient
2704,patient2704,Mobile,southeast,14,female,20.0,4,no,3704,Patient
2705,patient2705,Tablet,northwest,15,male,20.5,0,no,3705,Patient
2706,patient2706,Laptop,northeast,16,female,21.0,1,yes,3706,Patient
2707,patient2707,Mobile,southwest,17,male,21.5,2,no,3707,Patient
2708,patient2708,Tablet,southeast,18,female,22.0,3,no,3708,Patient
2709,patient2709,Laptop,northwest,19,male,22.5,4,yes,3709,Patient
2710,patient2710,Mobile,northeast,20,female,23.0,0,no,3710,Patient
2711,patient2711,Tablet,southwest,21,male,23.5,1,no,3711,Patient
2712,patient2712,Laptop,southeast,22,female,24.0,2,yes,3712,Patient
2713,patient2713,Mobile,northwest,23,male,24.5,3,no,3713,Patient
2714,patient2714,Tablet,northeast,24,female,25.0,4,no,3714,Patient
2715,patient2715,Laptop,southwest,25,male,25.5,0,yes,3715,Patient
2716,patient2716,Mobile,southeast,26,female,26.0,1,no,3716,Patient
2717,patient2717,Tablet,northwest,27,male,26.5,2,no,3717,Patient
2718,patient2718,Laptop,northeast,28,female,27.0,3,yes,3718,Patient
2719,patient2719,Mobile,southwest,29,male,27.5,4,no,3719,Patient
2720,patient2720,Tablet,southeast,30,female,28.0,0,no,3720,Patient
2721,patient2721,Laptop,northwest,31,male,28.5,1,yes,3721,Patient
2722,patient2722,Mobile,northeast,32,female,29.0,2,no,3722,Patient
2723,patient2723,Tablet,southwest,33,male,29.5,3,no,3723,Patient
2724,patient2724,Laptop,southeast,34,female,30.0,4,yes,3724,Patient
2725,patient2725,Mobile,northwest,35,male,30.5,0,no,3725,Patient
2726,patient2726,Tablet,northeast,36,female,31.0,1,no,3726,Patient
2727,patient2727,Laptop,southwest,37,male,31.5,2,yes,3727,Patient
2728,patient2728,Mobile,southeast,38,female,32.0,3,no,3728,Patient
2729,patient2729,Tablet,northwest,39,male,32.5,4,no,3729,Patient
2730,patient2730,Laptop,northeast,40,female,18.0,0,yes,3730,Patient
2731,patient2731,Mobile,southwest,41,male,18.5,1,no,3731,Patient
2732,patient2732,Tablet,southeast,42,female,19.0,2,no,3732,Patient
2733,patient2733,Laptop,northwest,43,male,19.5,3,yes,3733,Patient
2734,patient2734,Mobile,northeast,44,female,20.0,4,no,3734,Patient
2735,patient2735,Tablet,southwest,45,male,20.5,0,no,3735,Patient
2736,patient2736,Laptop,southeast,46,female,21.0,1,yes,3736,Patient
2737,patient2737,Mobile,northwest,47,male,21.5,2,no,3737,Patient
2738,patient2738,Tablet,northeast,48,female,22.0,3,no,3738,Patient
2739,patient2739,Laptop,southwest,49,male,22.5,4,yes,3739,Patient
2740,patient2740,Mobile,southeast,50,female,23.0,0,no,3740,Patient
2741,patient2741,Tablet,northwest,51,male,23.5,1,no,3741,Patient
2742,patient2742,Laptop,northeast,52,female,24.0,2,yes,3742,Patient
2743,patient2743,Mobile,southwest,53,male,24.5,3,no,3743,Patient
2744,patient2744,Tablet,southeast,54,female,25.0,4,no,3744,Patient
2745,patient2745,Laptop,northwest,55,male,25.5,0,yes,3745,Patient
2746,patient2746,Mobile,northeast,56,female,26.0,1,no,3746,Patient
2747,patient2747,Tablet,southwest,57,male,26.5,2,no,3747,Patient
2748,patient2748,Laptop,southeast,58,female,27.0,3,yes,3748,Patient
